hash,ward_code,local_authority_code,status,current,created,applied,offered,confirmed,rejected
5d87b1f0e88c445d8597,E05011403,E08000035,confirmed,True,2023-02-16,2023-02-20,2023-03-20,2023-04-25,
628008c429a82fb80005,E05012188,E07000098,FROZEN ACCOUNTS CP3,True,2023-02-16,2023-02-20,,,
cc4aaef481e85210c06e,UNKNOWN,UNKNOWN,,False,2023-02-16,,,,
ffa672cd6c1bd5207423,E05011399,E08000035,Volunteer Hosts,True,2023-02-16,,,,
46997ca9eef45fa81727,E05001342,E08000032,FROZEN ACCOUNTS CP3,True,2023-02-17,2023-02-20,,,
83fe290b59354a2e80a1,E05011405,E08000035,confirmed,True,2023-02-17,2023-02-20,2023-03-20,2023-04-25,
ad14fc080ebf8d94520a,UNKNOWN,UNKNOWN,,False,2023-02-17,2023-02-20,2023-03-20,,
d0585371878d58a62cf5,E05011411,E08000035,confirmed,True,2023-02-17,2023-02-20,2023-04-25,2023-04-25,
d89fe1089f34befa3c9c,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-02-17,2023-02-20,2023-03-20,,
f5195cbe82b4261f350d,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-02-17,2023-02-20,2023-03-20,,
f587528377d3d78738d2,E05012842,E08000035,confirmed,True,2023-02-17,2023-02-20,2023-03-24,2023-04-25,
02941a3a1f9ef542b7fa,E05011389,E08000035,confirmed,True,2023-02-19,2023-02-20,2023-04-25,2023-04-25,
2998825f285347ec5357,E05011403,E08000035,confirmed,True,2023-02-19,2023-02-20,2023-03-20,2023-04-25,
46ec6466210bb499f7b0,E05011403,E08000035,confirmed,True,2023-02-19,2023-02-20,2023-03-20,2023-04-25,
a811a7eecd57b69a7570,E05011389,E08000035,confirmed,True,2023-02-19,2023-02-20,2023-04-25,2023-04-25,
e65f32a602bebab64282,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-19,2023-02-20,,,
004df0e749d1f33a940a,E05011403,E08000035,confirmed,True,2023-02-20,2023-03-16,2023-03-20,2023-04-25,
148788c0a3c071e082dd,E05010330,E06000014,FROZEN ACCOUNTS CP3,True,2023-02-20,2023-03-16,,,
1bd402947166f4604298,UNKNOWN,UNKNOWN,,False,2023-02-20,2023-03-16,2023-03-20,,
1c9f151f1f05a72c92b5,E05011457,E08000021,FROZEN ACCOUNTS CP3,True,2023-02-20,2023-03-16,,,
42cdf9b333cf3c1a68c1,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-02-20,2023-03-16,2023-03-20,,
50ce6ebc44b85dffefd0,E05011413,E08000035,confirmed,True,2023-02-20,2023-03-16,2023-03-20,2023-04-25,
76be33b05c5ac9bdaf7e,E05011411,E08000035,confirmed,True,2023-02-20,2023-03-16,2023-03-22,2023-04-25,
b4b7e4d8cda537f4a4df,E05012842,E08000035,Deactivated before training,True,2023-02-20,2023-03-16,2023-03-22,,
c19b7f5f84a8b4a2e4e3,E05011396,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-20,2023-03-16,,,
c77ce67428f2df41bcdf,E05013019,E08000006,FROZEN ACCOUNTS CP3,True,2023-02-20,2023-03-16,,,
da9a80b1b9f3c5d05461,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-02-20,2023-03-16,2023-03-20,,
e80ba6894373d211237a,E05011397,E08000035,confirmed,True,2023-02-20,2023-03-16,2023-03-20,2023-04-25,
14f7496a315fee6feb3c,E05011403,E08000035,confirmed,True,2023-02-21,2023-03-16,2023-03-20,2023-04-25,
25b2b15482de74a17dfd,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-21,2023-03-16,,,
812b868c940e7b525d4b,E05011407,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-21,2023-03-16,,,2023-03-20
82872dd4f722a12f1f63,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-21,2023-03-16,,,
8d9dc34e3300f14e2e29,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-21,2023-03-16,,,
b88e8b303a322d05d044,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-21,2023-03-16,,,
37e512858f065dfb92f1,E05012841,E08000035,confirmed,True,2023-02-22,2023-03-16,2023-03-22,2023-04-25,
41bc1fbaeb5d7cdb6e69,E05001444,E08000036,FROZEN ACCOUNT CP5,True,2023-02-22,2023-03-16,2023-03-20,,
44df008ee1da92d0518e,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-22,2023-03-16,,,
44f52a56785551a3e863,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-02-22,2023-03-16,2023-03-20,,
6bd9767b89224e6f618e,E05011388,E08000035,confirmed,True,2023-02-22,2023-03-16,2023-03-20,2023-04-25,
94fa812180e5a30ec234,E05013831,E08000035,confirmed,True,2023-02-22,2023-03-16,2023-03-20,2023-04-25,
e3cd8dd4c7c1dc9b413e,E05011394,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-22,2023-03-16,,,
0136161afe602c46092f,E05001369,E08000032,FROZEN ACCOUNTS CP3,True,2023-02-23,2023-03-16,,,
0824af70d7ea895afbd0,E05011403,E08000035,confirmed,True,2023-02-23,2023-03-16,2023-03-20,2023-04-25,
59d1bc8b87b792484f71,E05011403,E08000035,confirmed,True,2023-02-23,2023-03-16,2023-03-20,2023-04-25,
8aa4a6e997ded49cbc42,E05011391,E08000035,Deactivated before training,True,2023-02-23,2023-03-16,2023-03-20,,
d7e2d07c38d46a4bf9db,E05011391,E08000035,FROZEN ACCOUNT CP5,True,2023-02-23,2023-03-16,2023-03-20,,
e6601c4a6018e810837c,E05011405,E08000035,confirmed,True,2023-02-23,2023-03-16,2023-03-22,2023-04-25,
236f12abd31507cdaea2,E05011397,E08000035,confirmed,True,2023-02-24,2023-03-16,2023-03-20,2023-04-25,
58950c1aa530d1f6922b,E05011403,E08000035,confirmed,True,2023-02-24,2023-03-16,2023-03-20,2023-04-25,
765070a378b72953158b,E05011403,E08000035,confirmed,True,2023-02-24,2023-03-16,2023-03-20,2023-04-25,
d94615eb3eef0ef00d56,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-24,2023-03-16,,,
df9aa0329c93b8cd8d76,E05011403,E08000035,confirmed,True,2023-02-24,2023-03-16,2023-03-20,2023-04-25,
e0d7a36fa478b15e4dcf,E05011977,E07000131,FROZEN ACCOUNTS CP3,True,2023-02-24,2023-03-16,,,
e10dc78c2159e45fc382,E05011403,E08000035,confirmed,True,2023-02-24,2023-03-16,2023-03-20,2023-04-25,
f894b0b385267886f604,E05011395,E08000035,confirmed,True,2023-02-24,2023-03-16,2023-03-22,2023-04-25,
58827c2c4db6baf27f87,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-02-25,2023-03-16,2023-03-20,,
79779a4945da01da2685,E05011387,E08000035,confirmed,True,2023-02-25,2023-03-16,2023-04-25,2023-04-25,
871581d29b3fd7c2be74,UNKNOWN,UNKNOWN,Deactivated before training,True,2023-02-25,,,,
98182c3c974c0e8223c1,E05011391,E08000035,FROZEN ACCOUNT CP5,True,2023-02-25,2023-03-16,2023-03-20,,
edf24fb86cefd5126ce2,E05011388,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-26,2023-03-16,,,2023-03-20
388a879251ef0715fd71,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-02-27,,,,
4d997afeee08712570ae,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-02-27,,,,
88abfe5c6f6ea6c65212,E05011384,E08000035,FROZEN ACCOUNT CP5,True,2023-02-27,2023-03-16,2023-03-20,,
acc8da52c667a397d8d6,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-27,2023-03-16,,,
b62e5e39ba9d8685ae47,E05011390,E08000035,confirmed,True,2023-02-27,2023-03-16,2023-03-20,2023-04-25,
bfb4872aabc08896c3e5,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-27,2023-03-16,,,
e7d549cbec859356835a,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-02-27,2023-03-16,2023-03-20,,
083e4fc692bac4979a20,E05011403,E08000035,confirmed,True,2023-02-28,2023-03-16,2023-03-20,2023-05-18,
22eb775c21ea4f24a26c,E05011391,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-28,2023-03-16,,,
4996cab8faa4b8611b25,E05011547,E08000035,confirmed,True,2023-02-28,2023-03-16,2023-03-20,2023-04-25,
84667183538989384498,E05011403,E08000035,confirmed,True,2023-02-28,2023-03-16,2023-03-20,2023-04-25,
94b06625a280befb5146,E05011397,E08000035,confirmed,True,2023-02-28,2023-03-16,2023-03-22,2023-04-25,
cd5a05e8af5e6133b923,UNKNOWN,UNKNOWN,,False,2023-02-28,2023-03-16,,,
de71495b7f97eefc3f93,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-28,2023-03-16,,,2023-03-20
e1b8c49bad2e4bef120f,E05011179,E08000025,FROZEN ACCOUNT CP5,True,2023-02-28,2023-03-16,2023-03-20,,
e900f277e93f31923fc7,E05011403,E08000035,confirmed,True,2023-02-28,2023-03-16,2023-03-20,2023-04-25,
eb4452570ee006aedb0d,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-28,2023-03-16,,,
f39887545db22cd0ea21,E05011414,E08000035,FROZEN ACCOUNTS CP3,True,2023-02-28,2023-03-16,,,2023-06-10
058ba3c5506606264cfc,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-03-01,2023-03-16,2023-03-20,,
4d6270329e816c72c09f,E05011397,E08000035,confirmed,True,2023-03-01,2023-03-16,2023-03-20,2023-04-25,
c213beb671c8d16ca2ba,E05011397,E08000035,confirmed,True,2023-03-01,2023-03-16,2023-03-20,2023-04-25,
dcb3e277d19ca7ad6a6c,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-01,2023-03-16,,,
46483a01084eb914ebe9,E05011391,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-02,2023-03-16,,,
46cee639473b903ea0c0,E05011395,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-02,2023-03-16,,,
6414cd2871eaf77b9a1e,E05011387,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-02,2023-03-16,,,
858661af894f4cfbe546,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-03-02,2023-03-16,2023-03-20,,
916a620e7c706ca46faf,E05011403,E08000035,confirmed,True,2023-03-02,2023-03-16,2023-03-20,2023-04-25,
ab0bf42712a205ea2ab4,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-02,2023-03-16,,,2023-03-20
fe946c6f53a07adc5f1b,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-02,2023-03-16,,,
515acb707c23b6975ed7,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-03-03,2023-03-16,2023-03-20,,
7a9ca92a92894df6e8a2,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-03,2023-03-16,,,
84feefd883089fb0c54f,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-03,2023-03-16,,,
e6813bb1dcd680a30d82,E05011397,E08000035,confirmed,True,2023-03-03,2023-03-16,2023-03-20,2023-04-25,
018888238518b26d7b42,E05001355,E08000032,FROZEN ACCOUNTS CP3,True,2023-03-04,2023-03-16,,,
5f973dd544b078ef1036,E05011403,E08000035,confirmed,True,2023-03-04,2023-03-16,2023-03-20,2023-04-25,
b58432e8684b49b7c1b5,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-04,2023-03-16,2023-05-18,,
a9d6c12ce1354560021f,E05011403,E08000035,confirmed,True,2023-03-05,2023-03-16,2023-03-20,2023-07-03,
1a39631bf238eeeff01e,E05011397,E08000035,confirmed,True,2023-03-06,2023-03-16,2023-03-20,2023-04-25,
70ad7d510c0e311b2761,E05011388,E08000035,confirmed,True,2023-03-06,2023-03-16,2023-03-20,2023-04-25,
7d9db2b6fd009430ca5a,E05011394,E08000035,FROZEN ACCOUNT CP5,True,2023-03-06,2023-03-16,2023-03-20,,
a1d92aaca08ef0c61b5e,E05011547,E08000035,confirmed,True,2023-03-06,2023-03-16,2023-03-20,2023-04-25,
cb406020acbd74dddcba,E05011403,E08000035,confirmed,True,2023-03-06,2023-03-16,2023-03-20,2023-05-09,
cda992bb799022e6ffd8,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-06,2023-03-16,2023-03-20,,
d0043002562333b30f17,E05011411,E08000035,FROZEN ACCOUNT CP5,True,2023-03-06,2023-03-16,2023-03-24,,
e567c13345bc0a79a883,E05012842,E08000035,confirmed,True,2023-03-06,2023-03-16,2023-03-20,2023-04-25,
fb34e1653b2da92ceb9c,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-03-06,2023-03-16,2023-03-20,,
6314869a979b648548a4,E05011400,E08000035,FROZEN ACCOUNT CP5,True,2023-03-07,2023-03-16,2023-03-20,,
6701961ae99f7a4eaccc,E05011403,E08000035,confirmed,True,2023-03-07,2023-03-16,2023-03-20,2023-04-25,
1bde23aacc1c1cb93eb7,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-08,2023-03-16,,,
38e86d06d1bac471483f,E05012647,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-04-25,2023-04-25,
756e3a9fe6208c0e8be8,E05011414,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-06-08,2023-07-03,
7b3a3eb2b85133c91032,E05012383,E07000168,applied,True,2023-03-08,2023-03-16,2023-03-20,,
7f8ec7b984a3c895c532,E05011385,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-03-24,2023-04-25,
895ed47464541675ed9f,E05011401,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-08,2023-03-16,,,
8d2ce6cb5571db331900,E05001345,E08000032,FROZEN ACCOUNT CP5,True,2023-03-08,2023-03-16,2023-03-20,,
9fc1bdc7b20ac20dc934,E05011403,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-03-20,2023-04-25,
b6fa31a9a2bafe2d0c38,E05011402,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-03-20,2023-04-25,
c3c9ddb528d205c8a6ea,E05011410,E08000035,FROZEN ACCOUNT CP5,True,2023-03-08,2023-03-16,2023-03-20,,
c58cee8f9c2d9f7825f9,E05011407,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-06-08,2023-07-03,
cf264be8229859f9924d,E05011387,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-08,2023-03-16,,,2023-03-20
e0723e27b06a55235c21,E05011404,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-08,2023-03-16,,,
f5651cf8b7603176a42b,E05011413,E08000035,confirmed,True,2023-03-08,2023-03-16,2023-03-20,2023-04-25,
00708f5f07aaf676bc8a,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
30bca71775e2abdb5456,E05011400,E08000035,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
3bfa48f4992f72902e1c,E05001446,E08000036,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-06-08,,
48e99a8f19bceaef4508,E05001400,E08000034,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
519529548ffe5ef4249a,E05011396,E08000035,confirmed,True,2023-03-09,2023-03-16,2023-03-22,2023-04-25,
545f428cff2c03aeecde,E05001444,E08000036,5b ATTENDED INDUCTION,True,2023-03-09,2023-03-16,2023-03-20,2023-04-25,
54d671fc09ff5234a575,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
56683a63d5e9558598c5,E05011403,E08000035,confirmed,True,2023-03-09,2023-03-16,2023-03-20,2023-04-25,
569fff1c60e0a3e2fd93,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
7319aa9459ea2dee0091,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
7bf5095fe97ab90ab283,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
8039bd9bce6c217f647f,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
921d5f890aa2f445a8f7,E05011413,E08000035,confirmed,True,2023-03-09,2023-03-16,2023-03-20,2023-05-09,
99579d3f58ab95bf2b51,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
9f5f1c92c2f4e2f64a8e,E05010318,E06000014,confirmed,True,2023-03-09,2023-03-16,2023-06-08,2023-07-03,
a0556a006e107f0a11e2,E05011390,E08000035,confirmed,True,2023-03-09,2023-03-16,2023-03-20,2023-04-25,
a3355029ff495a652332,E05011399,E08000035,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
b434c3346aa16c0994a8,E05010056,E07000169,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
bc8c7fae0c7f09e9f409,E05011399,E08000035,confirmed,True,2023-03-09,2023-03-16,2023-03-20,2023-04-25,
c556c9125efa762b2526,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
c6239cf6983a3bb9dfa7,UNKNOWN,UNKNOWN,FROZEN ACCOUNTS CP3,True,2023-03-09,2023-03-16,,,
c785736a3cf3d246c2b4,W05001117,W06000023,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
cb1e858ad41cf2361dbd,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
d6c9cdc118a86fe8bd6e,UNKNOWN,UNKNOWN,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
e670a3ad72ff64b7b060,E05011319,E07000165,FROZEN ACCOUNT CP5,True,2023-03-09,2023-03-16,2023-03-20,,
e6e9d21e7cd1c6f93911,E05011403,E08000035,confirmed,True,2023-03-09,2023-03-16,2023-03-20,2023-04-25,
1e3be9e086601cb1461c,E05011397,E08000035,confirmed,True,2023-03-10,2023-03-16,2023-03-20,2023-04-25,
4ea0dd844e146de5e39b,E05011405,E08000035,FROZEN ACCOUNT CP5,True,2023-03-10,2023-03-16,2023-03-20,,
bde991569cfef23d903b,E05011399,E08000035,confirmed,True,2023-03-10,2023-03-16,2023-03-20,2023-04-25,
cadbe671670e34e4b7c0,E05011413,E08000035,confirmed,True,2023-03-10,2023-03-16,2023-03-24,2023-04-25,
df8c84844cad30fab1e0,E05011399,E08000035,FROZEN ACCOUNT CP5,True,2023-03-10,2023-03-16,2023-03-20,,
ec5adf376dd21a7efcd5,E05011402,E08000035,confirmed,True,2023-03-10,2023-03-16,2023-03-20,2023-04-25,
0b4db4c862620971df78,E05011402,E08000035,confirmed,True,2023-03-11,2023-03-16,2023-03-20,2023-04-25,
26761fe63cde4aac7ea6,E05011402,E08000035,confirmed,True,2023-03-11,2023-03-16,2023-03-20,2023-04-25,
4780dfed2c75d93188d5,E05011403,E08000035,confirmed,True,2023-03-11,2023-03-16,2023-03-20,2023-04-25,
ca9bdec92c1d0d433955,E05011390,E08000035,confirmed,True,2023-03-11,2023-03-16,2023-03-22,2023-04-25,
14004b9ad174fe8479b0,E05012648,E08000035,confirmed,True,2023-03-12,2023-03-16,2023-03-22,2023-04-25,
2c922c9ef9eca7fa7cda,E05012841,E08000035,confirmed,True,2023-03-12,2023-03-16,2023-03-24,2023-04-25,
4d2b4af65e9ccc0be54f,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-12,2023-03-16,2023-03-20,,
59f07d6e6b86f359ece4,E05001456,E08000036,confirmed,True,2023-03-12,2023-03-16,2023-03-20,2023-04-25,
bfe36e6dfb9a8daa353f,E05011397,E08000035,confirmed,True,2023-03-12,2023-03-16,2023-03-20,2023-05-09,
0944974790f022e28783,UNKNOWN,UNKNOWN,,False,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
26a7243dc8f728bfb37b,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-13,2023-03-16,2023-03-20,,
4c9528bb611bea2a41ed,E05010810,E06000031,FROZEN ACCOUNT CP5,True,2023-03-13,2023-03-16,2023-03-20,,
549c1c1e2c98a0fd1077,E05001366,E08000032,confirmed,True,2023-03-13,2023-03-16,2023-03-24,2023-04-25,
69dd23ee98b43783a1d3,E05011403,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
7d280c02d1715fbcfd15,E05011549,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-04-25,2023-04-25,
818853336e81f47b7ec1,E05011402,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
82b6a7afb5b0bd28b521,E05011394,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
8e04eee19fa6602a9880,E05011403,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-22,2023-04-25,
9544a0de81f1f2196dee,E05011403,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
97f16b1416ee5b688afa,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-13,2023-03-16,,,
99d0d8871c2f354a9bd9,E05011402,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
9bdb445cee20b576bad5,E05011402,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-22,2023-04-25,
a1c0f2fd4a19b1beef71,E05012842,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-24,2023-04-25,
a40d7f9f3a4146cb9adf,UNKNOWN,UNKNOWN,FROZEN ACCOUNT CP5,True,2023-03-13,2023-03-16,2023-03-20,,
c13e02db2fd3057c8a8d,E05011402,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
d4035625f2aeae376dbf,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-13,2023-03-16,2023-03-20,,
d931c7720e0b73483ec1,E05011403,E08000035,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
ea9cf4682dc9c0aa286b,E05011413,E08000035,confirmed,True,2023-03-13,2023-05-09,2023-06-08,2023-07-03,
f1e2501c7ea2e6873f0d,E05010322,E06000014,confirmed,True,2023-03-13,2023-03-16,2023-03-20,2023-04-25,
0e5609233707c8e98e1b,E05011403,E08000035,Volunteer Hosts,True,2023-03-14,,,,
342d74c97aaae5218ec4,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-14,2023-03-16,,,
48b36bc3566297dff3ea,E05011403,E08000035,confirmed,True,2023-03-14,2023-03-16,2023-03-20,2023-04-25,
5fdf2e09c0465c051f16,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-03-14,2023-03-16,2023-03-20,,
ba3fc60b816124d5bce7,E05011391,E08000035,confirmed,True,2023-03-14,2023-03-16,2023-04-25,2023-04-25,
c68042e8ec4a8548170f,E05011402,E08000035,confirmed,True,2023-03-14,2023-03-16,2023-03-20,2023-05-09,
d9189c8ad41efc5dee18,E05011406,E08000035,applied,True,2023-03-14,2023-03-16,,,2023-06-10
dc45716e47d9f58b641f,E05011403,E08000035,confirmed,True,2023-03-14,2023-03-16,2023-03-20,2023-04-25,
f55fead2b919d9a4345f,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-03-14,2023-03-16,2023-03-20,,
f776b0a4c06bb95c5c2b,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-14,2023-03-16,,,
f7d33ccc20ec889232ba,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-03-14,2023-03-16,2023-03-20,,
097982eb149d6d8fb413,E05011413,E08000035,FROZEN ACCOUNT CP5,True,2023-03-15,2023-03-16,2023-03-20,,
1ff0fc6474d5aa878a77,E05012842,E08000035,confirmed,True,2023-03-15,2023-03-20,2023-03-24,2023-04-25,
55c555ee9b99dee57fcc,E05012842,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-15,2023-03-20,,,
595d123f96a6c104311e,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-15,2023-03-20,,,
6ada30d79e0f50d200d6,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-15,2023-03-16,,,
b6604997955543dcd46c,UNKNOWN,UNKNOWN,,False,2023-03-15,,,,
d02869f545ed9020dbd9,E05012648,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-15,2023-03-20,,,
d5fc63a48ab59b19ac1b,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-15,2023-03-16,2023-03-20,,
e8d4f6575d20937e380b,E05011411,E08000035,confirmed,True,2023-03-15,2023-03-20,2023-04-25,2023-04-25,
00450b89d708e0bc3461,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-16,2023-03-20,,,2023-06-10
12893eeee91e44f44757,E05011414,E08000035,Deactivated before training,True,2023-03-16,2023-03-20,2023-06-14,,
3ab0d6b3db1fd77f5e32,E05011402,E08000035,confirmed,True,2023-03-16,2023-03-20,2023-06-17,2023-07-05,
5496b9282aebef7ee6a6,E05012842,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-16,2023-03-20,,,
76d817fdd49bb77d9cf9,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-16,2023-03-20,2023-03-20,,
92132048cc147538f512,E05011396,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-16,2023-03-20,,,
ada351aa4ee5afe3bb4d,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-16,2023-03-20,2023-03-20,,
b7bfba4cb38f1d93d763,UNKNOWN,UNKNOWN,Deactivated before training,True,2023-03-16,,,,
f95c935cdcf4abf61fae,E05011390,E08000035,offered,True,2023-03-16,2023-03-20,2023-06-14,,
f991a194e4ee6f65e942,E05011411,E08000035,confirmed,True,2023-03-16,2023-03-20,2023-04-25,2023-04-25,
09fa77970be4e4b65080,E05011399,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-03-20,2023-04-25,
1b3b6e6f135e528bbcc1,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-17,2023-03-20,,,
2669d5da6ee5cbb39408,E05011402,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-04-25,2023-04-25,
5328f5137e672d0b6a65,E05011403,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-03-20,2023-04-25,
555e4f237a59b8854e66,E05012841,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-06-08,2023-06-30,
6a2fd6c0662d0c49266e,E05011405,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-03-24,2023-04-25,
7821e1fd08eb7067b6e0,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-03-17,2023-03-20,,,
7cb70bb8d2bcef246c34,E05001350,E08000032,FROZEN ACCOUNTS CP3,True,2023-03-17,2023-03-20,,,
824d1bac7a5999012202,E05011390,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-03-20,2023-04-25,
89ca451ad41762f34bf5,UNKNOWN,UNKNOWN,FROZEN ACCOUNTS CP3,True,2023-03-17,2023-03-20,,,
8b7589b84f5bf954d4ba,E05011413,E08000035,confirmed,True,2023-03-17,2023-03-20,2023-04-25,2023-04-25,
a5d68e4447b621693e6e,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-03-17,2023-03-20,2023-03-20,,
b64ca44fb306902c3141,E05011325,E07000165,FROZEN ACCOUNTS CP3,True,2023-03-17,2023-03-20,,,
39b821af68b6f5a37e8a,E05011397,E08000035,confirmed,True,2023-03-18,2023-03-20,2023-03-20,2023-04-25,
474dee2ed0436ef64a37,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-03-18,2023-03-20,2023-03-20,,
