OBJECTID,WD21CD,WD21NM,WD21NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,SHAPE_Length,SHAPE_Area
6272,E05012745,Harbour & Normanston, ,654365,293693,1.744734,52.481838,{005A1F83-0B30-44C7-860F-E16CC33395C1},12135.9956752951,3927666.79970418
6273,E05012746,Kelsale & Yoxford, ,635239,273042,1.449149,52.305092,{6919A8CF-924F-415D-9A20-A64A9453C747},57583.5339483303,106030154.545505
6274,E05012747,Kesgrave, ,622131,245207,1.239002,52.060692,{0542CB0E-5BCC-4754-9F64-2117929FD3B2},10672.5712186413,5744723.2572778
6275,E05012748,Kessingland, ,652501,286487,1.7119,52.41806,{382A7295-4198-4FF1-A206-3C2A247FBB5E},12617.6018817146,7423449.98100639
6276,E05012749,Kirkley & Pakefield, ,653849,291284,1.73532,52.460468,{DDFA82E3-C0C5-4D17-B366-256037C5018A},12530.0584293702,4087943.94763868
6277,E05012750,Lothingland, ,650269,297930,1.687729,52.52174,{AFD17733-6EB5-4C03-B06B-8D4B1EC1AA37},28899.6568286507,32502496.9643687
6278,E05012751,Martlesham & Purdis Farm, ,623828,243918,1.26287,52.048439,{C196AB54-6515-4EFC-A71F-F56869736BAD},32712.4909797633,23169432.4588699
6279,E05012752,Melton, ,628150,250838,1.330411,52.108791,{79AD7514-FA29-4EC2-A6D7-3080838F571C},13813.0753763908,5811443.28295091
6280,E05012753,Orwell & Villages, ,625096,240005,1.278757,52.012798,{1297076D-D2CE-4A1E-96F7-201CFE67A59F},93022.682712817,62149648.8242721
6281,E05012754,Oulton Broad, ,651615,293982,1.704543,52.48571,{1DFED9AB-E6C1-4072-8174-3D943D86EC8E},24570.4925404397,7987091.08871203
6282,E05012755,Rendlesham & Orford, ,638790,252715,1.486804,52.121151,{63CEA43F-6019-45D6-8256-E54A40DE7755},136175.037015526,93271984.5169233
6283,E05012756,Rushmere St Andrew, ,620611,244065,1.21613,52.051048,{CE16BC9E-DF0F-429E-9291-E5003BBE0982},7701.52429738392,2266367.71580864
6284,E05012757,Saxmundham, ,639056,263046,1.497954,52.213741,{8571120D-3F39-4551-8534-349F4E1302F5},13410.4807520703,5451564.15055466
6285,E05012758,Southwold, ,649279,277516,1.6579601,52.33905,{D1F80D2F-5301-44C5-97C9-34376F425790},37180.7458244297,22021358.6541085
6286,E05012759,Western Felixstowe, ,628035,234194,1.3176481,51.95945,{789EE6CF-2551-4D90-8958-F6DF561CB9CF},14199.932974709,6024604.24650407
6287,E05012760,Wickham Market, ,632982,257708,1.405547,52.168442,{B5367EBA-896E-42D6-A06B-A6160C5B21C3},53985.9035137195,49810195.6980079
6288,E05012761,Woodbridge, ,626484,248792,1.304767,52.09111,{3B09F06D-2E8E-4C0B-8E14-93D1968A6C23},13889.3275130312,5084862.27353425
6289,E05012762,"Wrentham, Wangford & Westleton", ,649077,282017,1.658338,52.37952,{E01F4558-AF5D-4EF3-BBE1-8D267B5CCCF4},113889.800009429,129199845.047156
6290,E05012763,Abbeygate, ,585148,264060,0.71048802,52.243591,{5779A538-767E-43BD-9C81-99BD927DC081},7700.23463911703,1698546.06657052
6291,E05012764,Bardwell, ,588524,276882,0.76704502,52.357578,{811027DC-1479-40FA-B9AD-F8A4DD3B5A86},59777.5956211888,75755477.1350147
6292,E05012765,Barningham, ,598192,277072,0.90893799,52.355881,{B3434728-1C13-439C-B3FE-21C51361B1D5},37763.3137785975,33854341.0596311
6293,E05012766,Barrow, ,577971,263428,0.60515302,52.24028,{516B11EB-AB52-4BC1-A325-6F37DBF17D8A},29052.2682822171,31036916.3113259
6294,E05012767,Brandon Central, ,578382,286508,0.62340701,52.447418,{AC1BF55C-2C33-485D-9701-534A899B5E26},6316.89998853036,1193875.60336973
6295,E05012768,Brandon East, ,581766,285315,0.67249501,52.435589,{D364E0B4-677C-4E84-A7E3-80A4D67568D9},20142.440813314,20487663.038749
6296,E05012769,Brandon West, ,576490,283821,0.594181,52.423901,{CD33376C-371F-449D-84D6-0BA91F58C1E4},25802.9909680673,31647861.4276739
6297,E05012770,Chedburgh & Chevington, ,576267,259287,0.57806897,52.203629,{ADBAA449-2B6C-4986-9386-BBDF268D5F1B},58666.1538894699,54356801.2261899
6298,E05012771,"Clare, Hundon & Kedington", ,575973,248197,0.56803101,52.104118,{D6E08D08-6008-4E0F-92CE-A18646336E53},59159.5684053248,82262972.0686002
6299,E05012772,Eastgate, ,586184,264920,0.726116,52.250961,{130477F3-1215-497A-A1BF-1D10286A2A69},9145.52525940529,2223724.74723407
6300,E05012773,Exning, ,562288,266381,0.37710199,52.271641,{B0936746-4AE8-44BC-BD1E-93E79A034FE3},18525.495516789,11858152.6906609
6301,E05012774,Haverhill Central, ,567364,245113,0.440943,52.07909,{48C59964-94BF-4836-A4EC-9D536A542A1B},5081.67369767853,1094410.05566012
6302,E05012775,Haverhill East, ,567909,245728,0.449191,52.08445,{05EC4A8E-12B4-422A-AF72-AB80716FBAC7},10161.6558453994,2813129.88732284
6303,E05012776,Haverhill North, ,566902,246514,0.434892,52.091808,{71A876F0-8738-4C60-B94E-E3CEBDED8DCF},5818.17466706287,1568624.14803151
6304,E05012777,Haverhill South, ,566245,245059,0.42460299,52.078941,{7D316AE1-57E8-4C8B-8005-1B804E515E71},12738.1604372864,3836840.04187639
6305,E05012778,Haverhill South East, ,568368,244753,0.45540199,52.07555,{4FA6ED28-B3A6-44ED-AE91-7F722BBB9015},7600.23464981048,1219964.30723149
6306,E05012779,Haverhill West, ,565372,245667,0.41216999,52.08466,{1B7C6B51-5F20-4738-BBB2-5162F3224D4B},8965.17512536373,2443410.97453538
6307,E05012780,Horringer, ,584996,260409,0.70626903,52.21085,{6597E96F-556A-4CC7-A1D3-CF2F1E03E58A},38872.9978888883,35431056.0989918
6308,E05012781,Iceni, ,571171,269852,0.50892103,52.300129,{B6E10FDB-22A7-4D97-B63E-8CB27D63F6FF},17388.4165192173,11485937.0221003
6309,E05012782,Ixworth, ,592863,271804,0.82776999,52.310478,{33AEDB8D-4B20-4160-BC41-12FC397D9CCC},24416.8202813611,13633796.1928107
6310,E05012783,Kentford & Moulton, ,570807,265274,0.50127202,52.259121,{B70770D1-437B-4D7E-AEC0-3B08201AEC29},46765.2270294606,40140982.1917809
6311,E05012784,Lakenheath, ,571361,281422,0.51760298,52.403992,{F1A2A7DC-67FE-4F3E-8864-E041559DAED1},62921.8622080932,98465718.2245351
6312,E05012785,Manor, ,575094,271361,0.56717598,52.31245,{FC14A47D-0B1F-4A95-AC85-CFE8C9FB355F},45867.4108870959,44192436.4133504
6313,E05012786,Mildenhall Great Heath, ,571586,275574,0.51791698,52.351391,{BCF00EDC-CF38-45C9-BEA8-F3C704DF02DB},4435.72388170075,895935.498924155
6314,E05012787,Mildenhall Kingsway & Market, ,573495,275758,0.54601198,52.352451,{EA2A6367-AAD0-4EAA-BCA0-58FFEA4467B9},17624.6373472942,7502195.62666314
6315,E05012788,Mildenhall Queensway, ,570183,275116,0.497107,52.347721,{7E2E3BA7-33C6-4D84-8125-49FFA0DD2266},10485.0455273865,3163717.22517909
6316,E05012789,Minden, ,583821,264377,0.69124597,52.24688,{CAE77CFA-D4C8-4D63-ADFF-7C7A302D3DD8},7188.49513885324,2057324.44302916
6317,E05012790,Moreton Hall, ,588130,264260,0.75422198,52.24437,{AF799906-0D09-4791-907C-E113F0BC31F9},10157.4296768048,5498298.40433883
6318,E05012791,Newmarket East, ,564701,263622,0.411089,52.246151,{75F1CCDA-ACA8-4693-AFE0-A3A9E2C82BAF},8967.49677193601,2024848.42625538
6319,E05012792,Newmarket North, ,563964,265077,0.40101001,52.25943,{964FABEF-F284-4CFB-B132-F3427EA0DE8B},8308.01351059748,3766223.93378076
6320,E05012793,Newmarket West, ,562308,263474,0.375999,52.245529,{360434BF-E51B-4955-8856-15EAFB062205},13717.3073444947,8787851.21471197
6321,E05012794,Pakenham & Troston, ,589697,272322,0.78167802,52.316231,{CAEC4407-743F-41F8-BC9C-8B3E617736E2},46738.5374384805,44344716.4106189
6322,E05012795,Risby, ,579982,271505,0.63887799,52.31216,{F9224D18-A240-465A-8F2A-0BE14D05532E},48834.6802267214,93326610.8750077
6323,E05012796,Rougham, ,589927,260110,0.77818298,52.20649,{825227D6-9BF6-4586-8322-6FC0B74F28D3},49267.3330196785,41538812.7194686
6324,E05012797,St Olaves, ,583925,265954,0.69362599,52.261009,{C5E9E3BD-D075-4573-AAE9-A3CF92EA129D},7958.44458634484,1820104.90984535
6325,E05012798,Southgate, ,586040,262658,0.72276598,52.230701,{0227C5FA-C284-41E6-93BB-D81767A6C585},11300.5498513553,3581880.3665827
6326,E05012799,Stanton, ,597357,272971,0.894288,52.319359,{3A06D900-2BFF-4D6E-8C05-6058B0C4DD19},23726.7147396047,16337488.2173002
6327,E05012800,The Fornhams & Great Barton, ,586520,267456,0.73243302,52.273621,{48030A01-F824-4E63-9BF2-27690CC9657D},35420.8906956277,26633392.1712771
6328,E05012801,The Rows, ,567138,279315,0.454537,52.386372,{F170D4BA-9413-4CC6-B972-FE25A09B0316},37593.2717783332,56269598.0053123
6329,E05012802,Tollgate, ,584865,265773,0.70728397,52.259071,{AC755460-F108-4AEE-9105-185C52A6D654},7950.04355373328,2050012.97826813
6330,E05012803,Westgate, ,584318,263205,0.69787902,52.236191,{B070E94A-5233-4D14-9AD6-E2F6643B74CF},6491.81451866098,1761037.12186666
6331,E05012804,Whepstead & Wickhambrook, ,578860,252754,0.61252999,52.144119,{B55C792E-3F94-4E79-967D-D7D6EDBE7153},68683.3467122911,52661251.6902736
6332,E05012805,Withersfield, ,568342,251076,0.45814499,52.132351,{EAE178D8-E689-4951-B83B-0BCAADE5B7E5},48864.5464853076,57951845.7312673
6333,E05012806,Alcombe, ,297258,144641,-3.4716499,51.191719,{2DCD0230-442B-4EF5-80F2-71ADDEA2911E},8388.26834053556,2699463.03717423
6334,E05012807,Blackbrook & Holway, ,324481,123698,-3.07777,51.007679,{19D4D16C-545D-4F38-BAD5-03B34B8E8EE3},5806.02825390294,1466255.72908197
6335,E05012808,Comeytrowe & Bishop's Hull, ,320180,124465,-3.13923,51.013988,{D483FB0D-0C96-46AB-BFE8-4147C503776F},20544.2816472871,6524082.47271712
6336,E05012809,Cotford St Luke & Oake, ,316146,126182,-3.19713,51.028851,{F1C81F58-AA99-4EFA-94D3-46AE31B73D30},20588.9728443618,11100403.4183303
6337,E05012810,Creech St Michael, ,328700,127265,-3.0183499,51.040291,{60147817-AD34-4D98-80A5-E3E67E6EE932},25591.1346077948,13528651.5269532
6338,E05012811,Dulverton & District, ,292875,129814,-3.5299301,51.057629,{0BF2C7F6-2A71-46BD-8A55-38843B3BAF02},65613.9441196317,93292420.600004
6339,E05012812,Exmoor, ,287888,137025,-3.6033001,51.121498,{DD0CA969-31B0-41DE-A3A2-198DAF9873B3},104588.705870053,251421410.916581
6340,E05012813,Halcon & Lane, ,324519,124976,-3.0775001,51.019169,{9A2636AB-914B-4E21-8238-5D3242D22B3E},5473.06800522217,1761283.19893813
6341,E05012814,Hatch & Blackdown, ,325537,116775,-3.0613,50.945572,{67EE8F4A-6768-4F0B-ABF3-4FDE2809B26B},63843.0714643477,70286557.0282788
6342,E05012815,Manor & Tangier, ,321769,124397,-3.11657,51.013599,{DD54F85B-D8B0-45A0-A875-95CE9573A544},4875.891098455,1230831.73084179
6343,E05012816,Milverton & District, ,312472,124635,-3.24913,51.0144,{87DED772-B12B-4779-A729-2C36E0FE60AB},44271.8675903224,35100016.9594793
6344,E05012817,Minehead Central, ,297325,145699,-3.4709899,51.201241,{E070E049-5B70-4B63-9D55-A1B8CC06EDA2},11887.4353462424,2843693.89180976
6345,E05012818,Minehead North, ,296560,146813,-3.48226,51.211121,{BEAED508-DE44-43AC-97E4-FB641643A63D},7495.39556686918,1813967.44916081
6346,E05012819,Monument, ,316975,120750,-3.1840601,50.980141,{25A28978-23E9-4071-9AA8-45A5EA279E2F},49889.0051328942,42466819.6943059
6347,E05012820,North Curry & Ruishton, ,332416,125732,-2.96507,51.026951,{09AD3045-1756-448B-9DE1-D8EB86463E8F},73622.3892228047,57907507.3210252
6348,E05012821,North Town, ,322214,125140,-3.1103899,51.02034,{AF6301D3-D05B-438A-87D2-185DD2192C44},4184.30449972774,778650.760456394
6349,E05012822,Norton Fitzwarren & Staplegrove, ,320523,128271,-3.13518,51.04826,{D8E6031B-A0C2-4976-8D54-62F8108D0E21},30829.7311126088,22425391.3214397
6350,E05012823,Old Cleeve & District, ,304886,138973,-3.3610201,51.14209,{AD7948D4-452F-4332-96E6-104D69DDA708},69989.9214978695,98561679.6020397
6351,E05012824,Periton & Woodcombe, ,295502,145567,-3.49703,51.199718,{03352B77-9D05-4005-971B-9A7CE8E8AC2E},10679.7068751981,4059580.88802228
6352,E05012825,Porlock & District, ,286898,145254,-3.6200299,51.195271,{9AC15D4D-E0A0-4CB8-95A2-270DF766945A},58445.2955064008,104457741.429822
6353,E05012826,Priorswood, ,323229,126342,-3.09618,51.031281,{9FC2E479-45C2-4E00-A0A6-6A4E1E0B65BB},6966.08353854867,1973586.85002385
6354,E05012827,Quantock Vale, ,316351,141949,-3.19786,51.170631,{5615F16F-1D73-4B3C-AE93-1A34FC11735B},48737.3160966089,67126340.7305136
6355,E05012828,Rockwell Green, ,311961,120663,-3.25545,50.978611,{36BBCDF5-C26C-4C77-868E-3FF5CE4D2F65},10090.8935562407,2660312.11356752
6356,E05012829,South Quantock, ,314776,133286,-3.2183299,51.092522,{0ED9CA92-C176-4DB0-948A-2976D2980FA8},64283.3663974716,75730526.3171683
6357,E05012830,"Trull, Pitminster & Corfe", ,321256,119291,-3.1227801,50.967621,{F798DA94-3312-440E-ABE9-D5DB4C8C4F50},32009.562180998,35388295.931547
6358,E05012831,Victoria, ,323200,124825,-3.0962701,51.017639,{6408F892-0F1D-42A8-B8C8-499E969C739A},6009.13625723138,1332832.87718842
6359,E05012832,Vivary, ,323469,123395,-3.0921299,51.004822,{13C608E8-B63A-479D-8873-0DA65D17B820},9376.81916923531,2559271.31706644
6360,E05012833,Watchet & Williton, ,307797,140988,-3.3199401,51.160679,{FF9FFEC0-8A9E-4461-9E84-40885AA11644},29612.0645583433,18613490.2502489
6361,E05012834,Wellington East, ,314711,120535,-3.21626,50.977871,{8DEAB5D4-9FCF-4A52-A7E1-938DA1C83A5A},5656.4631235392,1979891.83224042
6362,E05012835,Wellington North, ,313133,121089,-3.2388599,50.98262,{0E66472C-BAD2-4D3C-862A-8300BF918B2B},9673.0509770344,3021108.4517334
6363,E05012836,Wellington South, ,313628,119985,-3.23155,50.972771,{60F54312-E10E-4F55-9DD3-A173D7B373FF},5120.91964780694,990690.339117652
6364,E05012837,Wellsprings & Rowbarton, ,322159,126198,-3.1113999,51.02985,{1010ED34-A75B-4AA9-83F2-A8C8C1DDAB66},7490.60640308712,1495143.29667806
6365,E05012838,West Monkton & Cheddon Fitzpaine, ,324814,128035,-3.07393,51.046719,{5B23B8AA-A19C-4C99-A546-C172B415D3F9},24255.1385092186,16812368.9395497
6366,E05012839,Wilton & Sherford, ,322274,123334,-3.1091499,51.004108,{47BAA470-F9BE-408E-BC21-3E2BCBCED60F},5639.09238445795,1048885.69561104
6367,E05012840,Wiveliscombe & District, ,303897,126823,-3.3719201,51.0327,{BE7DABE6-A36B-4544-9B30-BF850F9F4D45},70669.860406356,134625271.763774
6368,E05012841,Adel & Wharfedale, ,425773,442815,-1.60943,53.880901,{DC087FB6-C5BD-48F7-8C92-C21E828F757E},37073.5277001099,30112646.2622629
6369,E05012842,Alwoodley, ,430236,441235,-1.5417,53.866459,{7D096499-31A2-4126-B22B-9470B3C19896},22999.0005616921,19629658.4589219
6370,E05012843,Ampthill, ,506673,238094,-0.44645,52.03101,{A932E18B-B922-4390-9797-31DBC8CBFA3D},30850.2837564468,26181353.2611445
6371,E05012844,Caddington, ,502141,217531,-0.51858997,51.84705,{A4FE341D-A194-4649-B838-336E16C3878B},61786.1654878815,57440293.3900735
6372,E05012845,Dunstable-Manshead, ,503010,221241,-0.50487,51.88023,{10FCED5F-3669-4066-8BA5-3E6A9DBBC63C},6125.6881177625,1285256.40886224
6373,E05012846,Dunstable-Northfields, ,500891,222307,-0.53533,51.890202,{C0594B52-C06D-495D-B01E-DE4AD4C864D4},7540.08066533792,1901551.34670623
6374,E05012847,Houghton Conquest and Haynes, ,509306,241857,-0.40689,52.06432,{CC85F800-4E45-4E00-A21C-9DF00A6D89B5},28693.3885312064,24371987.4671628
6375,E05012848,Houghton Hall, ,501052,224602,-0.53232002,51.910801,{11FD2B49-BBE2-4BCD-99FE-53FA75E68969},21557.1980779904,9622097.32520199
6376,E05012849,Northill, ,514558,245281,-0.32916,52.094028,{AC837880-C5B8-4002-A90D-0735FB1015DA},43324.958948868,59912462.4312862
6377,E05012850,Sandy, ,516939,249416,-0.29300001,52.130692,{BE8A73B5-DDAF-418D-AB54-664C470B3FA0},29005.5866541193,22486450.6900997
6378,E05012851,Ditchingham & Earsham, ,630004,291216,1.384969,52.470409,{B5F1BF48-1746-4DD8-8A11-276C3C40E1AC},72579.2611257093,83746302.2411777
6379,E05012852,Harleston, ,624981,285144,1.3070641,52.417999,{BE2D5DE9-59F9-4939-84F4-824B81E95353},33896.490349153,22230921.0945586
6380,E05012853,Henley-on-Thames, ,475731,182278,-0.90954,51.53434,{8BCABBC8-F055-4BFE-9DAD-C13282B3EAB4},15252.8902343224,6155313.29170177
6381,E05012854,Sonning Common, ,473922,177876,-0.93654001,51.494999,{4005D1AE-7750-4B33-9473-4CFBCB076BBD},33638.4335101817,32920395.3307493
6382,E05012855,Alkham & Capel-le-Ferne, ,625445,141009,1.220369,51.123981,{EFA0B7B4-CB5B-46BB-8864-9F9AB1AAC0F9},27258.5419549959,27451117.9390984
6383,E05012856,"Aylesham, Eythorne & Shepherdswell", ,626143,149863,1.2358871,51.20319,{E710DB02-CEEC-4585-941A-112EF9845F9D},32612.449925566,36467808.7211296
6384,E05012857,Buckland, ,630986,143294,1.300877,51.142288,{532DE037-9235-4C6C-BA91-5709C5C4DCE0},6892.27135807414,2008800.24703048
6385,E05012858,Dover Downs & River, ,625301,145201,1.220934,51.161671,{995652EB-C748-4C3D-86E7-BA88B92BD5FD},34468.2424575519,27702558.9616685
6386,E05012859,Eastry Rural, ,632201,152183,1.323953,51.221588,{A5238281-28F3-4CC7-87A6-91C97332BFF7},43305.3384561129,53990742.4252748
6387,E05012860,"Guston, Kingsdown & St Margaret's-at-Cliffe", ,634643,147239,1.355633,51.17622,{E1C802EF-25C9-44B8-ABC2-1B207F13C817},36190.5531437565,40029945.3148575
6388,E05012861,Little Stour & Ashstone, ,627148,158406,1.255662,51.279491,{49197AD9-B273-4CCD-BFEA-1C93C418776A},58955.5112120893,65698685.5558949
6389,E05012862,Maxton & Elms Vale, ,629842,140583,1.282824,51.118408,{F919AC38-8AF5-4007-9ACB-59F6072C6664},8695.79888143434,2741688.3576521
6390,E05012863,Middle Deal, ,636683,152735,1.388383,51.224709,{1601623A-1BB6-45EE-91BC-0162477DCFB2},7396.27180396275,2328978.70732718
6391,E05012864,Mill Hill, ,635938,151055,1.3766299,51.209942,{14D0EA2A-B62E-4915-A8B6-242A77A6B20E},9087.33035578481,2832110.526639
6392,E05012865,North Deal, ,636691,155045,1.390022,51.245441,{AD82BFC6-5631-4637-8481-40D40C1224D7},12013.009254014,4043061.88525087
6393,E05012866,St Radigunds, ,630292,142134,1.2902319,51.132149,{CBC31D43-18DF-4379-AAAC-84C065622F75},9840.08966373438,2549161.83614966
6394,E05012867,Sandwich, ,632157,157600,1.326833,51.270241,{084E40E3-FE68-469B-842A-116E87AF6605},62416.5923962045,30284438.6320558
6395,E05012868,Tower Hamlets, ,630777,141729,1.296893,51.128319,{9C2F450A-A319-41A7-A301-95D4369FEEB9},4331.62799056994,616407.998497401
6396,E05012869,Town & Castle, ,631153,140828,1.30168,51.120079,{7538B1CF-DE8C-41D5-A33F-746086A4C6DE},31683.9732940956,6326308.42718573
6397,E05012870,Walmer, ,637075,150362,1.392421,51.203251,{A57B54C3-1FC1-46A7-85AF-58408A6E5A8B},8804.2334257949,3191913.45972858
6398,E05012871,Whitfield, ,630184,145017,1.290532,51.158081,{F8CEF8A3-8C54-44AD-82E0-7A52D0012F9D},14271.3365058405,7074240.56342084
6399,E05012872,Banstead Village, ,526042,160189,-0.19236,51.326839,{67C4D348-F6AC-4987-8928-E220D2BEB02E},14873.1661200315,8198716.98146505
6400,E05012873,"Chipstead, Kingswood & Woodmansterne", ,526463,156818,-0.18751,51.296452,{4173555C-7DF2-47D6-991F-CC5C6199D090},29733.8192619103,19337586.6045891
6401,E05012874,Earlswood & Whitebushes, ,527795,148731,-0.17129999,51.223469,{278E3217-B212-49F0-8600-EB076AAF371B},12101.3784389687,4714974.4094157
6402,E05012875,"Hooley, Merstham & Netherne", ,529251,154646,-0.14833,51.276299,{A41A820A-E081-4D51-846C-EC2CE7BC0E20},19041.8170133089,11588822.1196154
6403,E05012876,Horley Central & South, ,529388,142837,-0.15062,51.170139,{853FCCDB-C6D4-40DD-89B8-875273F3106B},10525.2131674419,5141783.25978957
6404,E05012877,Horley East & Salfords, ,528246,146170,-0.16576,51.200352,{6E80CC3F-5385-4A92-B8B5-6F8124D93F16},21965.4362365113,12856691.2454203
6405,E05012878,Horley West & Sidlow, ,525596,145047,-0.20406,51.190849,{5AEEC17E-A256-467A-97B0-B43F762EB7BD},32236.9176748366,11988174.4969195
6406,E05012879,"Lower Kingswood, Tadworth & Walton", ,523647,154804,-0.22858,51.278961,{06340651-4563-4857-932C-FBDBE2A82F20},22738.3335746641,19811235.1188244
6407,E05012880,Meadvale & St John's, ,526598,149618,-0.18811999,51.231709,{C9FF1A71-9985-4171-BC32-C4FCCB44B675},9316.28368533274,2405527.84832432
6408,E05012881,Nork, ,523945,159290,-0.22274999,51.319221,{2CFF2E39-27A6-419A-A01C-7BF076208460},11097.0137429033,4215393.59904913
6409,E05012882,Redhill East, ,528818,150727,-0.15594,51.24118,{368211C1-5281-46AA-94D0-5A099D78CE87},9137.91360994192,3623074.79985912
6410,E05012883,Redhill West & Wray Common, ,527350,151989,-0.17652,51.25285,{33F96571-B70E-4552-BA0E-5B4341DBDA2D},12502.0442170169,5666221.1020417
6411,E05012884,Reigate, ,525162,150262,-0.20845,51.237808,{61958B6A-F360-4734-A585-3DEF2B61C68A},20428.8667576168,10624497.5182365
6412,E05012885,South Park & Woodhatch, ,525227,148159,-0.20826,51.218899,{B1551E9E-1738-4CF5-A303-CC8482AB4F77},14392.5741859379,6501679.27311697
6413,E05012886,Tattenham Corner & Preston, ,523139,157898,-0.23479,51.306881,{7BF6CA10-FB68-4326-AAB4-778EC9879E92},7711.90178291658,2469545.92077152
6414,E05012887,Addlestone North, ,504911,164983,-0.49410999,51.374222,{515A5305-83FE-4F35-9657-07C02625DA7C},5680.98920114724,1632781.96749543
6415,E05012888,Addlestone South, ,506044,164668,-0.47793001,51.37117,{6AD9DBFC-3B08-4D20-9897-1F3BED0892E3},13254.8313852052,2585314.44988074
6416,E05012889,Chertsey Riverside, ,504816,166011,-0.49517,51.383469,{31D60167-8A78-4B68-9B17-BCC896B0DCF3},13775.475780803,3805044.79435974
6417,E05012890,Chertsey St Ann's, ,503810,167000,-0.50932997,51.392551,{EAB2C89C-3981-42AE-9EB9-E9004E363927},9814.2661508786,3481690.29133673
6418,E05012891,Egham Hythe, ,502742,171075,-0.52350003,51.429371,{9147C3CD-08F0-45E9-A424-E0336F473B34},6134.50626459424,1951387.11803414
6419,E05012892,Egham Town, ,501121,170982,-0.54683,51.428829,{927E3B76-55FA-43EC-A23A-AEEDEA545795},10076.2214188742,2868521.32498962
6420,E05012893,Englefield Green East, ,499800,170479,-0.56597,51.424541,{E13ACD14-9E3F-4CBF-B6C3-B1F9D7E53546},7963.55664092394,1883166.67637925
6421,E05012894,Englefield Green West, ,498879,171305,-0.57898003,51.432129,{90F3A609-EDC3-4ABA-AA34-7C529E6DC7E0},13877.5316002112,7360133.15582186
